,Unnamed: 0_x,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,song_id,song,year,artist,genre,lyrics,video_path,path,video_length,scene_count,frame_count,mot_int_mean,mot_int_std,lighting_met,light_mean,sat_met,sat_mean,col_en,colness,Unnamed: 0_y,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,topic_10,topic_11,topic_12,topic_13,topic_14,topic_15,topic_16,topic_17,topic_18,topic_19,topic_20,topic_21,topic_22,topic_23,topic_24,topic_25,topic_26,topic_27,topic_28,topic_29
440,41,168,168,168,50880,back-to-love,2013,dj-pauly-d,Indie,Can you feel it All that space in between us I know you could feel it I miss you just a little too much Memories in the breeze are they gone now Thought that I would be right but I'm wrong now So many feelings I miss you just a little too much We built it all then let it all crash down down We had it all but let it burn to the ground But maybe we turn around and get back 'Cause right now I'm off track I'm looking for a way back to love I need you now I'm feignin for your touch Come back to love Come back to love Can you see it all that everything we were turned into dust Do you believe it Can we ever get back to us Us baby Memories in the breeze are they gone now Thought that I would be right but I'm wrong now So many feelings I miss you just a little too much We built it all then let it all crash down We had it all then let it burn to the ground But maybe we turn around and get back 'Cause right now I'm off track I'm looking for a way back to love I need you now I'm feignin for your touch Come back to love Come back to love Come back to love We built it all then let it all crash down We had it all but let it burn to the ground But maybe we can turn around and get back 'Cause right now I'm off track I'm looking for a way back to love I need you now I'm feignin for your touch Come back to love ,https://www.youtube.com/watch?v=SKgvfHKS78c,vids/DJ Pauly D - Back To Love (Official Video) ft Jay Sean.mp4,222,119,5348,0.2448755845569751,0.1387067463260822,667682.9839192221,100.45157737040194,-936513.9867240086,160.758680197653,500.75848845361816,20.591263976010325,50880,0.0016430916174301796,0.0005913015479546686,0.0014170352726274509,0.0002494724810089853,0.0713580659835658,0.25957326733585023,0.0010924634358929796,0.00267655005849771,0.0009564433985722031,0.00016126253902380114,0.15660788691405808,0.06949246452269325,0.0037664517220030655,0.055200329140616025,0.0551840500547239,0.0016883854857454009,0.002566605028289864,0.003617589848052084,0.15706166307562766,0.0202094679797839,0.0010408684833992953,0.00018312296403893763,0.0021548530015523945,0.001478024877970293,0.003479551350772278,0.001149346313654657,0.0009449921318887321,0.001153695695444593,0.12217075705135248,0.001130940687909097
441,42,169,169,169,134093,so-down-low,2015,the-elwins,Indie,So down low I've been getting so down low I've been getting deeper and down until everything's underground you know So deep down There's no way to turn around There's no way to get back to ground And be up cause i know i'm going down So down low I've been getting so down low I've been getting deeper and down until everything's underground you know Hanging Hiding from the cold You were telling me stories that you'd told I didn't listen I didn't give it thought oooooh So down low I've been getting so down low I've been getting deeper and down until everything's underground you know So deep down There's no way to turn around There's no way to get back to ground And be up cause i know i'm going down Holding onto something good 'top of 350 5th Avenue You were Anne I was Kong And it went oh so wrong ooooh I had you in my grasp I knew it wouldn't last I had you but i fell so fast I'm falling down below What does it mean oooh I'm falling but you move so slow ooooooh So down low I've been getting so down low I've been getting deeper and down until everything's underground you know So deep down There's no way to turn around There's no way to get back to ground And be up cause i know i'm going down So down low I've been getting so down low I've been getting so down low I've been getting so down low I've been getting deeper and down until everything's underground you know,https://www.youtube.com/watch?v=gup63tvG-KA,vids/The Elwins - So Down Low [Official Video].mp4,188,27,4521,0.0817258804888562,0.0741533425010648,1385105.6005308558,102.91145007230917,-1333479.2658703823,162.20740905961222,603.0127940136741,35.928113155209275,134093,0.0016717409128732593,0.08778267667785039,0.0363141690295494,0.0002538223363289965,0.03772985439426445,0.0025560469074157608,0.0011115118610712487,0.03759564498352041,0.01840933316343558,0.08734513941715545,0.0024126182636986385,0.0009592978808608198,0.02126833739056498,0.0038541747958663456,0.143327315976605,0.0017178245347246543,0.0026113569002860068,0.0036806669152401124,0.0028743065630820234,0.1251791226525597,0.0010590172879954359,0.0001863159350476811,0.002192425477501384,0.0015037960345826186,0.0035402215493175993,0.0011693865608064298,0.0009614692159969264,0.0011738117793437342,0.3684079345918053,0.0011506600106497137
442,43,170,170,170,145341,dorian,2013,agnes-obel,Indie,They won't know who we are So we both can pretend It's written on the mountains A line that never ends As the devil spoke we spilled out on the floor And the pieces broke and the people wanted more And the rugged wheel is turning another round Dorian carry on Will you come along to the end Will you ever let us carry on Swaying like the children Singled out for praise The inside out on the open With the straightest face As the sad eyed woman spoke we missed our chance The final dying joke caught in our hands And the rugged wheel is turning another round Dorian carry on Will you come along to the end Will you ever let us carry on Dorian carry on Will you come along to the end Will you ever let us carry on Dorian will you follow us down,https://www.youtube.com/watch?v=HJzp2SRs0Ak,vids/Agnes Obel - Dorian (Official Video).mp4,341,70,8542,0.0703876750628764,0.0941333454674196,-878317.008780145,79.78011177765013,-1161182.3671271368,135.7702612499675,395.5174184618351,22.584114678084145,145341,0.0017014070078863288,0.000612287584448624,0.0014673276387601733,0.00025832657349158015,0.020653764823234024,0.0026014055690536646,0.0011312363388445539,0.002771544190340973,0.0009903887791251013,0.00016698594959285455,0.0024554316937523044,0.10745009877567206,0.003900127836270125,0.003922569554175295,0.07488823106965944,0.054985197187596056,0.0026576970725701032,0.0037459826669682347,0.002925312942683349,0.35809368968731786,0.0010778102165193654,0.0001896222286180607,0.0022313314479324377,0.019276111433651964,0.02134867460126243,0.0011901380615639639,0.0009785310925677897,0.07217716017502324,0.23298052860443344,0.001171079196984637
443,44,171,171,171,121658,soundcheck,2016,catfish-and-the-bottlemen,Indie,Maybe I don't act the way I used to 'Cause I don't feel the same about you In fact that's a lie I want you And I raced through soundcheck Just to meet you on your fag break And you convinced me To put life aside and want you And if only for the sake of it I could chill you out And drive us through the night to your sister's And you can fall asleep with my jacket as a cover And wake up just to join me to smoke I wanted everything at once Until you blew me out my mind Now I don't need nothing Maybe I don't act the way I used to 'Cause I don't feel the same that I did The fact that I lie because I want you And if only for the sake of it I could chill you out And drive us through the night to your sister's And you can fall asleep with my jacket as a cover And wake up just to join me to smoke I wanted everything at once Until you blew me out my mind And now I don't need nothing I wanted everything at once Until you blew me out my mind And now I don't need nothing We'll be talking bout your background And how it never left you much Because you grew up in a small town You'll appreciate it more When you're done figuring your life out And everything's fine We'll be talking bout your background And how it never left you much Because you grew up in a small town You'll appreciate it more When you're done figuring your life out And everything's fine I raced through soundcheck Just to meet you on your fag break And you convinced me To put life aside and want you I wanted everything at once Until you blew me out my mind And now I don't need nothing I wanted everything at once Until you blew me out my mind And now I don't need nothing,https://www.youtube.com/watch?v=9mLD8FL28Nk,vids/Catfish and the Bottlemen - Soundcheck (Official Video).mp4,274,107,6862,0.2777011410600565,0.1535461844533465,621648.212328767,95.09297788849216,-1351133.7898571845,221.31389215706363,1583.9023965644092,1.5530961454640189,121658,0.001178552919012322,0.0004241273937289087,0.0010164077518151355,0.00017894103870253565,0.12493719952390164,0.0018019757252274932,0.0007835996225819788,0.0019198295766724768,0.037562861769842616,0.0001156700174705355,0.0017008606269361779,0.11130676983655856,0.21167027396206803,0.027301687775301602,0.00270546029588408,0.0012110411991240256,0.11247144730824751,0.11322529524589668,0.11265682297875672,0.051372626288933555,0.0007465917155227014,0.0001313500120850378,0.001545627929740171,0.0010601542335351485,0.07624945703281757,0.0008244004403310808,0.0006778217499660929,0.000827520154746303,0.0015844273785227125,0.0008111984960702946
444,45,172,172,172,120512,put-your-number-in-my-phone,2014,ariel-pink,Indie,One summer night I will call you up Summer night You will fall in love Now that you're gone I can't go living every night When I ask you to be One summer night I will break your love Summer night I will miss your love Now that you're gone I can't go living every night When i ask you forever ever more Fantasies and fallacies Are fairy tales and lies Time is running out Yeah Better write these lines One summer night I will call you up Summer night You will fall in love Now that you're gone I can't go living every night When I ask you to be,https://www.youtube.com/watch?v=TYoQ6WLuMq4,vids/Ariel Pink - Put Your Number In My Phone (Official Video).mp4,179,53,4315,0.1085249644860285,0.0762562346759631,-86505.73140208573,61.26970020298216,-1418718.344843569,119.1192242741728,193.2940511226245,24.56934060233539,120512,0.0023760347206912163,0.0008550667494342908,0.0020491401529227496,0.0003607560713269339,0.2766630092941865,0.2018887219606795,0.0015797847346011693,0.0038704937711295357,0.0013830894755203934,0.00023319782524765733,0.003429038984557244,0.0013634439732011377,0.005446573989150538,0.27807967865148026,0.005454373320681493,0.002441533079157496,0.0037115049439880167,0.10435922284205641,0.004085233626337223,0.02922441883171763,0.0015051745319582136,0.00026480965278912323,0.0031160803788177916,0.002137335733959487,0.02981367295316042,0.00166204167702655,0.0013665300780119475,0.026450309806668425,0.0031943024390781467,0.0016354257504625175
445,46,173,173,173,86847,how,2018,daughter,Indie,Moving on Just moving in slow motion To keep the pain to a minimal Weightless only wait for a fall How long must I wait for you I dance in the evening How long must I wait for you To become what I need Holding on to veneers His words end from birthdays Goodbye to our emptiness Yeah that's when I saw her Hold me back Hold me back All I am All I am How long Before the last dance How come he's the one To let me down How can the light glows Different in the evening How can the stars Distance into daylight ,https://www.youtube.com/watch?v=63xjiLDRWBI,vids/Daughter - How.mp4,269,69,6748,0.1010331015724075,0.0893513135928703,72875.70465323054,57.97189096216264,-1435180.5569057495,144.12763741597303,267.31475227872585,20.34538963557042,86847,0.0026374828997534922,0.0009491544505396262,0.0022746183233213675,0.0004004520476158026,0.03201700197795903,0.004032640439295133,0.029262493255209805,0.004296385505674271,0.0015352784236473001,0.0002588578655834931,0.00380635501897329,0.0015134712185703343,0.006045890505525815,0.281169440256457,0.03356342415086358,0.0027101884031337127,0.004119902262737639,0.005806938128916994,0.38965901991515833,0.004931266389454003,0.0016707971708550503,0.00029394811651480853,0.08598558818646437,0.002372518549607012,0.0330942354958216,0.0018449252713613122,0.0015168969044807616,0.0018519068784572062,0.0035457891193014955,0.05683313286874659
446,47,174,174,174,5189,sunburns,2014,fences,Indie,I had a dream I met a girl With brunette curls and nature faults She didn't seem to care not all like me Like holding hands and falling backwards on your knees And man I loved her like it hurt When being buried I'd prefer she be the dirt She didn't seem to care not all like me Baby it's coming out The burns sunburns The burns sun The sun is coming out The burns sunburns The burns sun Falling backwards Falling backwards Falling backwards Falling backwards Like burning bottles burning props I learned to love her and accept her flaws She didn't seem to care not all like me Like holding hands and jumping fearless in the stream The day she taught me how to run To hold my breath and give my body to the sun She didn't seem to care not all so what Baby it's coming out The burns sunburns the burns sun The sun is coming out The burns sunburns The burns sun All the lights all around All the lights all around All the lights all around All the lights all around Baby it's coming out The burns sunburns The burns sun The sun is coming out The burns sunburns The burns sun You know I'd love you till it hurts All the lights all around You know I'd love you till it hurts All the lights all around You know I'd love you till it hurts All the lights all around You know I'd love you till it hurts All the lights all around ,https://www.youtube.com/watch?v=BxDDZci7FLI,vids/FENCES Sunburns Official Music Video.mp4,236,31,5678,0.1418248316761693,0.1249753226790964,-184299.92092286007,41.1736872693033,-12335.276681930258,183.5160708828972,3728.352349925263,1.838809640841509,5189,0.0009276802845544892,0.00033384552781178444,0.0008000501438810618,0.00014085075945606185,0.0015856404179871604,0.1465536065977115,0.0006167987106279783,0.0015111651070163165,0.0005400025626905903,9.104792240590701e-05,0.4173930710146088,0.0005323323274776801,0.031153559132428024,0.011814434204289553,0.0988863681551575,0.0009532529478201902,0.1272329380286937,0.01171815143772428,0.0015950064449603617,0.050112874176061466,0.0005876684906796983,0.00010339019540115321,0.010892298442313434,0.010510165091002728,0.06001861847375387,0.0006489144634371631,0.0005335372419362635,0.0006513700999298099,0.010922838847505683,0.000638522750675735
447,48,175,175,175,121649,twice,2016,catfish-and-the-bottlemen,Indie,Maybe I don't mind just getting high in mine Shouting over music with a friend who's like a brother Because if I get time I'd just regret most shit From every hangover my head feels To every ex I didn't treat right To every Monday I called in sick To every argument I let slide Christ I ain't ever going back to thinking straight twice Twice it brung me down but it's the last time Maybe I'll grow tired of you bitchin all the time 'Cause when you love the way you're living it get's hard to fret about much Because if I got time I'd just regret most shit From every hangover my head feels To every ex I didn't treat right To every Monday I called in sick To every argument I let slide Christ I ain't ever going back to thinking straight twice Twice it brung me down but it's the last time Christ I ain't ever going back to thinking straight twice Twice it brung me down but it's the last time From every hangover my head feels To every ex I didn't treat right To every Monday I called in sick To every argument I let slide Christ I ain't ever going back to thinking straight twice yeah twice Twice it brung me down but it's the last time,https://www.youtube.com/watch?v=E79WQnDAXVc,vids/Catfish and the Bottlemen - Twice.mp4,198,1,4961,0.0539613216320792,0.0292731307318195,-3690847.0,19.90240017361111,0.0,254.97897135416667,9314.868517422212,0.0,121649,0.016032875055296932,0.0005047931230614467,0.001209720595577872,0.0002129742315778066,0.002397577058751129,0.0021446974835110755,0.0009326341720944273,0.17784701274448186,0.0008165140982072654,0.0001376695545415412,0.002024351080496695,0.0008049162732697281,0.4128601886348306,0.03249425630298223,0.003220017787747492,0.0014413718097460112,0.23627383503444088,0.032348671371082584,0.0024117390157420444,0.002622617804684155,0.0008885876491425027,0.00015633176209538867,0.0018395943324595468,0.0012617873176451353,0.0029704870539991714,0.0009811949878294152,0.0008067381713689984,0.05950559022238905,0.001885773134427053,0.0009654821365200629
448,49,176,176,176,110625,all-clear,2016,aidan-knight,Indie,In time all clear I'm alone with the thought of it high outside it's there and it's gone again counting it fast and keeping it slowly time all clear I'm alone with the thought of it When we see you we believe it in the end all things go When I see it I believe it in the end all things go Oh some things get lost get lost and go missing wandering off in time counting too fast keeping things slowly slowly in time When I see it I believe it in the end all things go When we see them we will believe them in the end all things go,https://www.youtube.com/watch?v=JdOkpUS_iYM,vids/Aidan Knight - All Clear (Official Video).mp4,247,56,5948,0.0824438798554652,0.0812072150177965,-380969.46318090113,68.91672264953674,-1127631.4707464692,163.24540099457644,411.12047618154526,27.72576619483268,110625,0.0028747241949446324,0.0010345307884121874,0.002479219989986466,0.000436472665018553,0.004913631290826544,0.004395376000897433,0.0019113548130479368,0.0046828449068335625,0.0016733765480897904,0.0002821421019693221,0.034132032706784776,0.1815493866358002,0.0665563106374598,0.45637708269072697,0.006599153967187038,0.0029539695503144375,0.00449048701570955,0.03631256804625191,0.004942655023246702,0.0053748332559068425,0.0018210851916237887,0.00032038871709177806,0.003770092911678408,0.002585926330801112,0.03607105831925038,0.002010876095516241,0.0016533416133067724,0.002018485697398414,0.09381462188274067,0.03196197041117783
449,50,177,177,177,163912,hanging-around,2002,gemma-hayes,Indie,I used to want the morning You and me just hanging around But I can't shake this feeling off Can't shake this dead weight off of my back It's a troubled place we scale But we just break it out We give too much although It leaves you cold oh Got no place else to go In a daze just hanging around It's a dirt ground we crawl upon I've stared at your face for much too long It's a troubled place we scale But we just break it out Watch us give too much away It leaves you cold oh Cold oh cold I used to want the morning You and me just hanging around It's a troubled game we stage Where we just wait it out Watch us give too much away Where we just wait it out And the words you meant to say And the words i give away It leaves you cold oh Cold oh cold ,https://www.youtube.com/watch?v=IktgyKAcCBI,vids/Gemma Hayes - Hanging Around.mp4,228,60,5721,0.1001954643366157,0.0693963798752596,-116396.55951756684,87.56972133851303,-114496.36934102428,186.531633436407,580.1419191519072,10.24691606571652,163912,0.0019829110475972746,0.000713592814583576,0.0017101023869397157,0.00030106765405930804,0.06543442448171767,0.003031817676927199,0.0013184035467945037,0.003230106358124469,0.0011542522409045736,0.00019461438838937412,0.0028616918877104004,0.06318298475192122,0.02522712751181845,0.25275208346802125,0.3147775651817327,0.04340099085724703,0.1271876780021075,0.00436576926038821,0.0034093167154238308,0.06575254977295066,0.0012561378762654344,0.00022099592293550112,0.002600513432969272,0.0017837056851003298,0.004199182042520255,0.0013870507759180788,0.001140432656546185,0.0013922996842017027,0.0026657933660044907,0.001364838552179823
450,51,178,178,178,170247,pedestrian-at-best,2015,courtney-barnett,Indie,I love you I hate you I'm on the fence it all depends Whether I'm up or down I'm on the mend transcending all reality I like you despise you admire you What are we gonna do when everything all falls through I must confess I've made a mess of what should be a small success But I digress at least I've tried my very best I guess This that the other why even bother It won't be with me on my deathbed but I'll still be in your head Put me on a pedestal and I'll only disappoint you Tell me I'm exceptional I promise to exploit you Give me all your money and I'll make some origami honey I think you're a joke but I don't find you very funny My internal monologue is saturated analog It's scratched and drifting I've become attached to the idea It's all a shifting dream bittersweet philosophy I've got no idea how I even got here I'm resentful I'm having an existential time crisis Want bliss daylight savings won't fix this mess Under worked and over sexed I must express my disinterest The rats are back inside my head what would Freud have said Put me on a pedestal and I'll only disappoint you Tell me I'm exceptional I promise to exploit you Give me all your money and I'll make some origami honey I think you're a joke but I don't find you very funny I wanna wash out my head with turpentine cyanide I dislike this internal diatribe when I try to catch your eye I hate seeing you cry in the kitchen I don't know why it affects me like this When you're not even mine to consider Erroneous harmonious I'm hardly sanctimonious Dirty clothes I suppose we all outgrow ourselves I'm a fake I'm a phoney I'm awake I'm alone I'm homely I'm a Scorpio Put me on a pedestal and I'll only disappoint you Tell me I'm exceptional I promise to exploit you Give me all your money and I'll make some origami honey I think you're a joke but I don't find you very funny Put me on a pedestal and I'll only disappoint you Tell me I'm exceptional I promise to exploit you Give me all your money and I'll make some origami honey I think you're a joke but I don't find you very funny,https://www.youtube.com/watch?v=o-nr1nNC3ds,vids/Pedestrian At Best - Courtney Barnett.mp4,231,86,5782,0.156895773390878,0.0677948610225885,397537.96575579385,90.08088815955406,-1390837.3969214803,153.57486236620352,360.5676334496876,39.43033823391998,170247,0.0007836210181807115,0.000282002729576799,0.0006758105338465646,0.00011897807614774489,0.0013394066678999305,0.05841015931061293,0.00052101617516531,0.12387369056113794,0.00045614568406939003,7.690911065682408e-05,0.0011309039371606494,0.0004496665579875926,0.009969437292983784,0.00180662706435312,0.018145155791479805,0.0008052225082193672,0.10747496320033317,0.0017252960273295532,0.02586675703653973,0.08319658833660504,0.0004964095806351031,8.733475480624552e-05,0.07458600593084112,0.0007048976134288622,0.47570194616694794,0.0005481446798182459,0.0004506843615461852,0.0005502189810626384,0.0010534873534841947,0.008712512957143469
451,52,179,179,179,107787,lowly-deserter,2015,glen-hansard,Indie,Lowly deserter sing that old song And sing a new one for the men Still in battle far from heaven Raise your voice up and sing to them Lowly lowly it must be lonesome Take a hard look at yourself And your brother still in battle Sing his praises or don't sing again When that question comes to find you Don't deny you never ran And when that feeling comes to take you Take you walking the streets of hell When that question comes to find you Don't deny you never ran And when that feeling comes to take you Take you walking the streets of hell,https://www.youtube.com/watch?v=mPliDNX5Zmg,vids/Glen Hansard - Lowly Deserter.mp4,230,34,5756,0.0875882042257708,0.0619493373464126,-370997.9996525366,62.679421874396766,-1655403.9421473246,120.78316044836669,191.8235115088452,24.791475853402662,107787,0.002436413877244921,0.0008767954761563232,0.07833640710097371,0.00036992350777837244,0.004164448014069482,0.0037252113100547527,0.0016199298002355163,0.003968849719934519,0.0014182361740273635,0.00023912378578855195,0.028927908385656315,0.0013980914454763608,0.005584980865408889,0.031028848975648768,0.13265163630564134,0.25662089249077985,0.0038058207113930093,0.005364245069766461,0.004189046486702881,0.004555330335897197,0.0015434236231496566,0.0002715389246063445,0.0031952653769948517,0.00219164913593327,0.05598302159058102,0.0017042770340026355,0.17928337705340924,0.1795928474767769,0.0032754751952543994,0.0016769847506569293
452,53,180,180,180,183554,follow-the-road,2011,the-dunwells,Indie,Get up and face the truth Life is up to you Just go forward Find your feet my friend Time heels everything Just go forward As this song goes down we carry on regardless Arms are opened wide fight the urge to cry The both feet Stand upon shout out loud Follow the road my friend follow the road my friend Follow the road my friend follow the road my friend Get up and face the truth Life is up to you Just go forward Find your feet my friend Time heels everything Just go forward As this song goes down we carry on regardless Believe now you please believe Follow the road my friend follow the road my friend Follow the road my friend follow the road my friend Believe now you please believe Follow the road my friend Believe now ,https://www.youtube.com/watch?v=RCyW86StfI4,vids/The Dunwells - Follow The Road (Lyric Video).mp4,198,60,4760,0.1468111255571038,0.0692654096795237,-313802.6000000001,85.29670488937762,-531636.8243697479,193.2275508177229,411.14440557429447,38.28478637867932,183554,0.0014898941326202215,0.0005361701669957859,0.18775958618839997,0.0002262123315356096,0.002546606190234049,0.002278008069752565,0.0009906050557209676,0.00242699566202948,0.0008672671642892258,0.00014622684952819462,0.0021501811480817085,0.18732961994841585,0.0034152777981950556,0.003434929641450579,0.034499280292366,0.0015309649213277104,0.017866857572622897,0.04989896328608237,0.0025616484293175673,0.17372075061938252,0.0009438206791361813,0.0001660490667564559,0.001953940248744778,0.0013402177761692785,0.003155127253204842,0.0010421843255100898,0.03193599550141278,0.0010461281825297523,0.28171499670691547,0.0010254947912719426
453,54,181,181,181,197241,thirst,2013,city-and-colour,Indie,When I think of fates worse than death All I can think of is something you said You said we were golden bright like the sun And now I am stranded Knowing I'm not the one An ocean of anger Flowing through me Blood stained and broken From when I fell to sea And just like a snake charmer You led me astray Living in distress Hoping help is on the way In the midst of a storm Searching for shelter I came upon One single feather A half hearted wish For something better Gracefully cursed I thirst Attached to the soil I'm guiding the wool As I am in my blood Yet so venerable But after I'm gone Once I finally leave You will be left alone To the wolves and the thieves,https://www.youtube.com/watch?v=6f5qM-vROMA,vids/City And Colour - Thirst [Official Video].mp4,205,108,4936,0.1810492695784741,0.1305686521837754,252896.572528363,90.71824228422416,-226423.452795786,156.2814348601333,316.9152156980646,57.85679343809484,197241,0.0019829110475972746,0.000713592814583576,0.0017101023869397157,0.00030106765405930804,0.25156980726014117,0.003031817676927199,0.0013184035467945037,0.003230106358124469,0.0011542522409045736,0.00019461438838937412,0.023543401085313016,0.001137857159113379,0.0045454183142158355,0.004571573096789881,0.0045519272176935185,0.002037572462041795,0.18923280559491537,0.16981944284120912,0.0034093167154238308,0.10711596816815588,0.0012561378762654344,0.00022099592293550112,0.1887358962113928,0.0017837056851003298,0.004199182042520255,0.022068759973520695,0.001140432656546185,0.0013922996842017027,0.0026657933660044907,0.001364838552179823
454,55,182,182,182,33442,swimming-pool,2016,emmy-the-great,Indie,Verse 1 You're so high You look like a good time A straight line in the sky Jump into Your blue swimming pool And so clear and so so new I reach out and touch you But you jump in too Your blue swimming pool Pre chorus Hey rich kid I I want it The sunshine the tan line Your good time and Your blue swimming poolChorus Love is something that I've always thought I could never go inside Now I've seen you here I don't know how I even used to be alive Can I stay here for a while Watch you till my heart unwinds Until I know I won't forget you In your swimming pool Pre Chorus Hey rich kid I'm here I want it The sunshine your tan line The good time and Your blue swimming pool Chorus Love is something that I've always thought I could never go inside Now I've seen you here I don't know how I even used to be alive Can I stay here for a while Watch you till my heart unwinds Until I know I won't forget you Chorus Love is something that I've always thought I could never go inside Now I've seen you here I don't know how I even used to be alive Can I stay here for a while Watch you till my heart unwinds Until I know I won't forget you In your swimming pool,https://www.youtube.com/watch?v=JCa5lKjIMJU,vids/Emmy The Great - Swimming Pool.mp4,254,25,6106,0.0482266860177865,0.0651065523339943,-2116126.728463806,50.36157919293865,-1642252.1886668853,142.9948552056038,231.30965091479,16.038419851349097,33442,0.12410130719250087,0.037300953675775475,0.0010164077518151357,0.00017894103870253568,0.12493719952390167,0.014094251152576348,0.000783599622581979,0.17401168555955643,0.0006860354877960633,0.00011567001747053553,0.03857768690898274,0.0006762909904189009,0.027286142551835268,0.17480899290348786,0.027290011150581786,0.0012110411991240258,0.014133243889456694,0.0025948163997570254,0.11265682297875675,0.05137262628893357,0.0007465917155227016,0.00013135001208503783,0.0015456279297401715,0.0010601542335351487,0.0024958044687244563,0.06228577757707535,0.000677821749966093,0.0008275201547463032,0.001584427378522713,0.0008111984960702948
455,56,183,183,183,107766,high-hope,2012,glen-hansard,Indie,I'm workin on the high hope And if it all works out you might just see me Or hear from me in a while I'm gonna make it across this tight rope And I'm comin for my prize No more I'll be waitin 'round While life just passes by Maybe when our hearts realign Maybe when we've both had some time I'm gonna see you there I'm gonna see you there lay Where we can be natural lay 'Cause I've been livin in the half life Not sure which way to turn Why must a man lose everything To find out what he wants I'm gonna wait until it feels right And when that time has come Wild horses won't keep me back From where you have gone Maybe when we're both old and wise Maybe when our hearts have had some time I'm gonna see you there I'm gonna see you there lay Where we can be natural lay After all we've seen We can do anything lay Where your heart is strong Where we can go on and on lay Where your good times gone Where we are forever young lay Where your heart is strong Where we can go on and on lay lay I wanna see you there,https://www.youtube.com/watch?v=y2gJ8uNtk4A,vids/Glen Hansard - High Hope.mp4,244,35,6115,0.1483667876887266,0.0909936894628329,-15222.840392477512,54.80124619844191,-734706.328045789,226.6040090006643,4136.049197322026,4.767691698011629,107766,0.1281957280547872,0.0006233493104175089,0.1279574197548416,0.00026299355978858,0.0029606742603413634,0.002648403150369503,0.0011516735103701068,0.00282161553446567,0.0010082813667842251,0.00017000275552190759,0.0024997920780250996,0.0009939596657806303,0.003970588427770262,0.148523244774969,0.003976274191992475,0.0017798937477819883,0.002705711628918738,0.1483434676291227,0.18364042379804094,0.18390082977756678,0.0010972821796367263,0.00019304798668315538,0.020337869335502044,0.019624358022085994,0.0036681384355727958,0.0012116393649327325,0.0009962094565799653,0.0012162244774677443,0.002328667585286971,0.0011922361785957718
456,57,184,184,184,199421,gibraltar,2015,beirut,Indie,Everything should be fine You'll find things tend to stand in line It's but a link in time But I'm sure you'll let me try No one is sitting on fire So long we're waiting on by Who laid a line Say you're like my kind You loved the times I sang Your loss wasn't mine Who laid a line Say you're like my kind You loved the times I sang Your lust was mine In your mind Open In your mind I will open I will open No one is sitting on fire So long we're waiting on Who laid a line Say you're like my kind You loved the times I sang your lust was mine Who laid a line Say you're like my kind You loved the times I sang your lust was mine,https://www.youtube.com/watch?v=6gypBEmz2nk,vids/Beirut - Gibraltar (OFFICIAL VIDEO).mp4,223,9,5376,0.0746512936803224,0.0824872051724513,1289428.7844122022,93.4099762641059,-662885.0952380951,205.91652232094413,1965.180758319964,20.098456443547608,199421,0.001831404727599929,0.000659070035336817,0.00157944028801306,0.0002780642760751919,0.003130334239203769,0.15561218724124298,0.0012176695931013616,0.0029833068215983803,0.0010660604334202979,0.00017974467961492553,0.021744543762399083,0.0010509180344013586,0.004198121040104704,0.3671508217434076,0.004204132624242563,0.0018818896815025736,0.002860761099885257,0.004032198253559421,0.0031488244306664306,0.0034241528464676583,0.0011601613939754888,0.00020411050638646032,0.13611233490161959,0.0016474198518879155,0.08028434862722209,0.0012810717613962476,0.11566231073886594,0.0012859196215445961,0.07886812006022612,0.0012605566850321106
457,58,595,595,72121,121673,pacifier,2014,catfish-and-the-bottlemen,Indie,There's always something to hide There's always someone to lead on with you Obligated Rewind Evidently proves that I don't need you She said Oh please you're obsessed I said she looked over dressed She deffo didn't like that no She said I'm feeling like it's brewing up When you say that you don't need me And you are nothing without me' But Babe You know I've tried and failed But you Just don't know how it feels To lose Something you never had and never will There's always some kid to snide They took my mother at 13 And patched her fickly eyes Evidently proved that i don't need you or noone She said It's you i detest I said she looked underslept She deffo didn't like that no She said I'm feeling like it's brewing up When you say that you don't need me And you are nothing without me' But Babe You know I've tried and failed But you Just don't know how it feels To lose Something you never had and never will But Babe You know I've tried and failed But you Just don't know how it feels To lose Something you never had and never will I'm a pacifier I'm a pacifier,https://www.youtube.com/watch?v=vWgq8b5vQEY,vids/Catfish and the Bottlemen - Pacifier.mp4,240,2,6014,0.0538167625807877,0.0316661261914706,-372429.1592949784,36.83516651684265,-1678118.6824077154,148.61207509156876,151.15687065744154,9.7075897429961,121673,0.025875520142777712,0.0008146876077224082,0.001952372829579726,0.00034371995041921564,0.003869459049834005,0.07429640514334683,0.0015051819603558454,0.09813447522124577,0.0013177753161647643,0.00022218543581863583,0.003267108174846058,0.001299057540859423,0.005189368358013945,0.005219228492267375,0.005196799378751204,0.0023262356356973522,0.19242975363064455,0.004984268397782659,0.16917414376985096,0.05145603281865425,0.001434095103636077,0.00025230444602752163,0.0029689285321518495,0.002036403517212059,0.33535773810942643,0.001583554451962412,0.0013019979093711945,0.0015895469738114937,0.0030434566823656054,0.0015581954194025414
